date,close
1971-02-01,0.1153
1971-03-01,0.1172
1971-04-01,0.1192
1971-05-01,0.1192
1971-06-01,0.1210
1971-07-01,0.1226
1971-08-01,0.1207
1971-09-01,0.1229
1971-10-01,0.1253
1971-11-01,0.1251
1971-12-01,0.1282
1972-01-01,0.1318
1972-02-01,0.1351
1972-03-01,0.1362
1972-04-01,0.1376
1972-05-01,0.1379
1972-06-01,0.1400
1972-07-01,0.1381
1972-08-01,0.1348
1972-09-01,0.1360
1972-10-01,0.1363
1972-11-01,0.1306
1972-12-01,0.1311
1973-01-01,0.1285
1973-02-01,0.1261
1973-03-01,0.1235
1973-04-01,0.1170
1973-05-01,0.1139
1973-06-01,0.1132
1973-07-01,0.1173
1973-08-01,0.1182
1973-09-01,0.1174
1973-10-01,0.1152
1973-11-01,0.1137
1973-12-01,0.1083
1974-01-01,0.1110
1974-02-01,0.1096
1974-03-01,0.1090
1974-04-01,0.1038
1974-05-01,0.1000
1974-06-01,0.0947
1974-07-01,0.0924
1974-08-01,0.0919
1974-09-01,0.0916
1974-10-01,0.0980
1974-11-01,0.1018
1974-12-01,0.0971
1975-01-01,0.0992
1975-02-01,0.0988
1975-03-01,0.0985
1975-04-01,0.0956
1975-05-01,0.0998
1975-06-01,0.0990
1975-07-01,0.1000
1975-08-01,0.0946
1975-09-01,0.0936
1975-10-01,0.0921
1975-11-01,0.0916
1975-12-01,0.0911
1976-01-01,0.0893
1976-02-01,0.0928
1976-03-01,0.0907
1976-04-01,0.0904
1976-05-01,0.0903
1976-06-01,0.0901
1976-07-01,0.0927
1976-08-01,0.0921
1976-09-01,0.0922
1976-10-01,0.0936
1976-11-01,0.0962
1976-12-01,0.0974
1977-01-01,0.1001
1977-02-01,0.1010
1977-03-01,0.1024
1977-04-01,0.1030
1977-05-01,0.1064
1977-06-01,0.1088
1977-07-01,0.1131
1977-08-01,0.1162
1977-09-01,0.1191
1977-10-01,0.1192
1977-11-01,0.1243
1977-12-01,0.1264
1978-01-01,0.1310
1978-02-01,0.1367
1978-03-01,0.1402
1978-04-01,0.1376
1978-05-01,0.1430
1978-06-01,0.1469
1978-07-01,0.1465
1978-08-01,0.1540
1978-09-01,0.1535
1978-10-01,0.1402
1978-11-01,0.1435
1978-12-01,0.1466
1979-01-01,0.1499
1979-02-01,0.1515
1979-03-01,0.1528
1979-04-01,0.1565
1979-05-01,0.1598
1979-06-01,0.1641
1979-07-01,0.1670
1979-08-01,0.1695
1979-09-01,0.1707
1979-10-01,0.1662
1979-11-01,0.1754
1979-12-01,0.1802
1980-01-01,0.1847
1980-02-01,0.1831
1980-03-01,0.1667
1980-04-01,0.1713
1980-05-01,0.1768
1980-06-01,0.1818
1980-07-01,0.1837
1980-08-01,0.1946
1980-09-01,0.2014
1980-10-01,0.2085
1980-11-01,0.2095
1980-12-01,0.2099
1981-01-01,0.2088
1981-02-01,0.2032
1981-03-01,0.2094
1981-04-01,0.2172
1981-05-01,0.2253
1981-06-01,0.2209
1981-07-01,0.2222
1981-08-01,0.2221
1981-09-01,0.2118
1981-10-01,0.2290
1981-11-01,0.2265
1981-12-01,0.2238
1982-01-01,0.2163
1982-02-01,0.2177
1982-03-01,0.2135
1982-04-01,0.2177
1982-05-01,0.2179
1982-06-01,0.2110
1982-07-01,0.2070
1982-08-01,0.1972
1982-09-01,0.2094
1982-10-01,0.2144
1982-11-01,0.2235
1982-12-01,0.2221
1983-01-01,0.2309
1983-02-01,0.2343
1983-03-01,0.2396
1983-04-01,0.2390
1983-05-01,0.2573
1983-06-01,0.2608
1983-07-01,0.2535
1983-08-01,0.2404
1983-09-01,0.2406
1983-10-01,0.2241
1983-11-01,0.2239
1983-12-01,0.2214
1984-01-01,0.2199
1984-02-01,0.2187
1984-03-01,0.2153
1984-04-01,0.2114
1984-05-01,0.2107
1984-06-01,0.2116
1984-07-01,0.2060
1984-08-01,0.2080
1984-09-01,0.2071
1984-10-01,0.2046
1984-11-01,0.2039
1984-12-01,0.2040
1985-01-01,0.2166
1985-02-01,0.2213
1985-03-01,0.2204
1985-04-01,0.2230
1985-05-01,0.2211
1985-06-01,0.2218
1985-07-01,0.2236
1985-08-01,0.2232
1985-09-01,0.2110
1985-10-01,0.2128
1985-11-01,0.2133
1985-12-01,0.2101
1986-01-01,0.2138
1986-02-01,0.2103
1986-03-01,0.2060
1986-04-01,0.2148
1986-05-01,0.2132
1986-06-01,0.2142
1986-07-01,0.2092
1986-08-01,0.2017
1986-09-01,0.1984
1986-10-01,0.1921
1986-11-01,0.1879
1986-12-01,0.1840
1987-01-01,0.1817
1987-02-01,0.1911
1987-03-01,0.1866
1987-04-01,0.1827
1987-05-01,0.1818
1987-06-01,0.1756
1987-07-01,0.1691
1987-08-01,0.1709
1987-09-01,0.1711
1987-10-01,0.1622
1987-11-01,0.1665
1987-12-01,0.1705
1988-01-01,0.1760
1988-02-01,0.1772
1988-03-01,0.1884
1988-04-01,0.1866
1988-05-01,0.1823
1988-06-01,0.1843
1988-07-01,0.1819
1988-08-01,0.1854
1988-09-01,0.1835
1988-10-01,0.1780
1988-11-01,0.1757
1988-12-01,0.1759
1989-01-01,0.1713
1989-02-01,0.1770
1989-03-01,0.1773
1989-04-01,0.1768
1989-05-01,0.1799
1989-06-01,0.1784
1989-07-01,0.1706
1989-08-01,0.1714
1989-09-01,0.1756
1989-10-01,0.1722
1989-11-01,0.1685
1989-12-01,0.1652
1990-01-01,0.1605
1990-02-01,0.1621
1990-03-01,0.1609
1990-04-01,0.1581
1990-05-01,0.1596
1990-06-01,0.1605
1990-07-01,0.1508
1990-08-01,0.1458
1990-09-01,0.1405
1990-10-01,0.1350
1990-11-01,0.1403
1990-12-01,0.1419
1991-01-01,0.1514
1991-02-01,0.1572
1991-03-01,0.1655
1991-04-01,0.1678
1991-05-01,0.1672
1991-06-01,0.1637
1991-07-01,0.1660
1991-08-01,0.1727
1991-09-01,0.1747
1991-10-01,0.1769
1991-11-01,0.1810
1991-12-01,0.1850
1992-01-01,0.1924
1992-02-01,0.1939
1992-03-01,0.1866
1992-04-01,0.1723
1992-05-01,0.1723
1992-06-01,0.1698
1992-07-01,0.1711
1992-08-01,0.1729
1992-09-01,0.1783
1992-10-01,0.1876
1992-11-01,0.1975
1992-12-01,0.2051
1993-01-01,0.2104
1993-02-01,0.1990
1993-03-01,0.2009
1993-04-01,0.1930
1993-05-01,0.1986
1993-06-01,0.2002
1993-07-01,0.1991
1993-08-01,0.2034
1993-09-01,0.2146
1993-10-01,0.2117
1993-11-01,0.2048
1993-12-01,0.2069
1994-01-01,0.2012
1994-02-01,0.2068
1994-03-01,0.2045
1994-04-01,0.1993
1994-05-01,0.1956
1994-06-01,0.1947
1994-07-01,0.1918
1994-08-01,0.1956
1994-09-01,0.1989
1994-10-01,0.1989
1994-11-01,0.2007
1994-12-01,0.1961
1995-01-01,0.1965
1995-02-01,0.1979
1995-03-01,0.1966
1995-04-01,0.1953
1995-05-01,0.1936
1995-06-01,0.2049
1995-07-01,0.2126
1995-08-01,0.2213
1995-09-01,0.2179
1995-10-01,0.2179
1995-11-01,0.2087
1995-12-01,0.2056
1996-01-01,0.1964
1996-02-01,0.2005
1996-03-01,0.1971
1996-04-01,0.2138
1996-05-01,0.2203
1996-06-01,0.2096
1996-07-01,0.1954
1996-08-01,0.2033
1996-09-01,0.2086
1996-10-01,0.2026
1996-11-01,0.1982
1996-12-01,0.2002
1997-01-01,0.2025
1997-02-01,0.1903
1997-03-01,0.1856
1997-04-01,0.1799
1997-05-01,0.1910
1997-06-01,0.1879
1997-07-01,0.1938
1997-08-01,0.2082
1997-09-01,0.2122
1997-10-01,0.2141
1997-11-01,0.2046
1997-12-01,0.1986
1998-01-01,0.2048
1998-02-01,0.2072
1998-03-01,0.2086
1998-04-01,0.2061
1998-05-01,0.1999
1998-06-01,0.2117
1998-07-01,0.2108
1998-08-01,0.1989
1998-09-01,0.2160
1998-10-01,0.2062
1998-11-01,0.2138
1998-12-01,0.2388
1999-01-01,0.2678
1999-02-01,0.2459
1999-03-01,0.2515
1999-04-01,0.2357
1999-05-01,0.2340
1999-06-01,0.2448
1999-07-01,0.2476
1999-08-01,0.2530
1999-09-01,0.2657
1999-10-01,0.2765
1999-11-01,0.3067
1999-12-01,0.3539
2000-01-01,0.3602
2000-02-01,0.4637
2000-03-01,0.4187
2000-04-01,0.3597
2000-05-01,0.3232
2000-06-01,0.3796
2000-07-01,0.3580
2000-08-01,0.3751
2000-09-01,0.3448
2000-10-01,0.3071
2000-11-01,0.2495
2000-12-01,0.2290
2001-01-01,0.2547
2001-02-01,0.2050
2001-03-01,0.1863
2001-04-01,0.1971
2001-05-01,0.1934
2001-06-01,0.2057
2001-07-01,0.1926
2001-08-01,0.1815
2001-09-01,0.1694
2001-10-01,0.1862
2001-11-01,0.1960
2001-12-01,0.1946
2002-01-01,0.1950
2002-02-01,0.1713
2002-03-01,0.1774
2002-04-01,0.1697
2002-05-01,0.1628
2002-06-01,0.1583
2002-07-01,0.1520
2002-08-01,0.1518
2002-09-01,0.1544
2002-10-01,0.1584
2002-11-01,0.1662
2002-12-01,0.1601
2003-01-01,0.1640
2003-02-01,0.1695
2003-03-01,0.1678
2003-04-01,0.1727
2003-05-01,0.1803
2003-06-01,0.1806
2003-07-01,0.1879
2003-08-01,0.1923
2003-09-01,0.1927
2003-10-01,0.1971
2003-11-01,0.2004
2003-12-01,0.1916
2004-01-01,0.1970
2004-02-01,0.1918
2004-03-01,0.1925
2004-04-01,0.1878
2004-05-01,0.1950
2004-06-01,0.1962
2004-07-01,0.1861
2004-08-01,0.1807
2004-09-01,0.1882
2004-10-01,0.1970
2004-11-01,0.2011
2004-12-01,0.2017
2005-01-01,0.1966
2005-02-01,0.1906
2005-03-01,0.1903
2005-04-01,0.1885
2005-05-01,0.1976
2005-06-01,0.2002
2005-07-01,0.2053
2005-08-01,0.2053
2005-09-01,0.2036
2005-10-01,0.2031
2005-11-01,0.2066
2005-12-01,0.2058
2006-01-01,0.2122
2006-02-01,0.2075
2006-03-01,0.2106
2006-04-01,0.2043
2006-05-01,0.1951
2006-06-01,0.1948
2006-07-01,0.1870
2006-08-01,0.1919
2006-09-01,0.1934
2006-10-01,0.1959
2006-11-01,0.1990
2006-12-01,0.1938
2007-01-01,0.1952
2007-02-01,0.1969
2007-03-01,0.1960
2007-04-01,0.1933
2007-05-01,0.1911
2007-06-01,0.1941
2007-07-01,0.1927
2007-08-01,0.1944
2007-09-01,0.1944
2007-10-01,0.2052
2007-11-01,0.1990
2007-12-01,0.1999
2008-01-01,0.1889
2008-02-01,0.1852
2008-03-01,0.1859
2008-04-01,0.1882
2008-05-01,0.1996
2008-06-01,0.2020
2008-07-01,0.2044
2008-08-01,0.2051
2008-09-01,0.1928
2008-10-01,0.1846
2008-11-01,0.1739
2008-12-01,0.1797
2009-01-01,0.1845
2009-02-01,0.1951
2009-03-01,0.2009
2009-04-01,0.2102
2009-05-01,0.2087
2009-06-01,0.2172
2009-07-01,0.2157
2009-08-01,0.2116
2009-09-01,0.2185
2009-10-01,0.2106
2009-11-01,0.2073
2009-12-01,0.2176
2010-01-01,0.2133
2010-02-01,0.2168
2010-03-01,0.2209
2010-04-01,0.2236
2010-05-01,0.2227
2010-06-01,0.2158
2010-07-01,0.2154
2010-08-01,0.2111
2010-09-01,0.2196
2010-10-01,0.2255
2010-11-01,0.2270
2010-12-01,0.2291
2011-01-01,0.2271
2011-02-01,0.2276
2011-03-01,0.2257
2011-04-01,0.2243
2011-05-01,0.2256
2011-06-01,0.2234
2011-07-01,0.2270
2011-08-01,0.2221
2011-09-01,0.2213
2011-10-01,0.2245
2011-11-01,0.2175
2011-12-01,0.2132
2012-01-01,0.2227
2012-02-01,0.2291
2012-03-01,0.2340
2012-04-01,0.2305
2012-05-01,0.2281
2012-06-01,0.2279
2012-07-01,0.2260
2012-08-01,0.2343
2012-09-01,0.2319
2012-10-01,0.2273
2012-11-01,0.2311
2012-12-01,0.2304
2013-01-01,0.2267
2013-02-01,0.2249
2013-03-01,0.2241
2013-04-01,0.2243
2013-05-01,0.2286
2013-06-01,0.2283
2013-07-01,0.2340
2013-08-01,0.2424
2013-09-01,0.2493
2013-10-01,0.2521
2013-11-01,0.2524
2013-12-01,0.2520
2014-01-01,0.2614
2014-02-01,0.2640
2014-03-01,0.2551
2014-04-01,0.2482
2014-05-01,0.2538
2014-06-01,0.2620
2014-07-01,0.2638
2014-08-01,0.2679
2014-09-01,0.2637
2014-10-01,0.2663
2014-11-01,0.2688
2014-12-01,0.2657
2015-01-01,0.2700
2015-02-01,0.2737
2015-03-01,0.2757
2015-04-01,0.2770
2015-05-01,0.2815
2015-06-01,0.2830
2015-07-01,0.2899
2015-08-01,0.2890
2015-09-01,0.2837
2015-10-01,0.2861
2015-11-01,0.2883
2015-12-01,0.2874
2016-01-01,0.2802
2016-02-01,0.2760
2016-03-01,0.2754
2016-04-01,0.2687
2016-05-01,0.2782
2016-06-01,0.2701
2016-07-01,0.2801
2016-08-01,0.2833
2016-09-01,0.2901
2016-10-01,0.2860
2016-11-01,0.2784
2016-12-01,0.2724
2017-01-01,0.2827
2017-02-01,0.2799
2017-03-01,0.2861
2017-04-01,0.2888
2017-05-01,0.2950
2017-06-01,0.2876
2017-07-01,0.2900
2017-08-01,0.2929
2017-09-01,0.2899
2017-10-01,0.2878
2017-11-01,0.2832
2017-12-01,0.2793
2018-01-01,0.2834
2018-02-01,0.2906
2018-03-01,0.2931
2018-04-01,0.2924
2018-05-01,0.3048
2018-06-01,0.3094
2018-07-01,0.3019
2018-08-01,0.3123
2018-09-01,0.3041
2018-10-01,0.2909
2018-11-01,0.2870
2018-12-01,0.2844
2019-01-01,0.2913
2019-02-01,0.2907
2019-03-01,0.2981
2019-04-01,0.3044
2019-05-01,0.3003
2019-06-01,0.3010
2019-07-01,0.3043
2019-08-01,0.3016
2019-09-01,0.2972
2019-10-01,0.3066
2019-11-01,0.3089
2019-12-01,0.3144
2020-01-01,0.3239
2020-02-01,0.3372
2020-03-01,0.3513
2020-04-01,0.3651
2020-05-01,0.3739
2020-06-01,0.3897
2020-07-01,0.4066
2020-08-01,0.4142
2020-09-01,0.4020
2020-10-01,0.4117
2020-11-01,0.4116
2020-12-01,0.4211
2021-01-01,0.4359
2021-02-01,0.4265
2021-03-01,0.4016
2021-04-01,0.4122
2021-05-01,0.3982
2021-06-01,0.4204
2021-07-01,0.4200
2021-08-01,0.4315
2021-09-01,0.4269
2021-10-01,0.4327
2021-11-01,0.4506
2021-12-01,0.4305
2022-01-01,0.4053
2022-02-01,0.4057
2022-03-01,0.4101
2022-04-01,0.3740
2022-05-01,0.3662
2022-06-01,0.3584
2022-07-01,0.3772
2022-08-01,0.3750
2022-09-01,0.3682
2022-10-01,0.3357
2022-11-01,0.3315
2022-12-01,0.3158
2023-01-01,0.3399
2023-02-01,0.3508
2023-03-01,0.3673
2023-04-01,0.3586
2023-05-01,0.3931
2023-06-01,0.4007
2023-07-01,0.4034
2023-08-01,0.4042
2023-09-01,0.3961
2023-12-01,0.3983
2024-01-01,0.3975
2024-02-01,0.4127
2024-03-01,0.4115
2024-04-01,0.4141
2024-05-01,0.4326
2024-06-01,0.4533
2024-07-01,0.4309
2024-08-01,0.4262
2024-09-01,0.4297
2024-10-01,0.4333
2024-11-01,0.4279
2024-12-01,0.4539
2025-01-01,0.4406
2025-02-01,0.4299
2025-03-01,0.4119
2025-04-01,0.4290
2025-05-01,0.4522
2025-06-01,0.4620
2025-07-01,0.4786
2025-08-01,0.4711
2025-09-01,0.4884
2025-10-01,0.4988
2025-11-01,0.4897
2025-12-01,0.4791
