date,close
1915-01-01,37.7451
1915-02-01,37.7451
1915-03-01,37.7451
1915-04-01,37.7451
1915-05-01,37.7451
1915-06-01,37.7451
1915-07-01,37.7451
1915-08-01,37.7451
1915-09-01,37.7451
1915-10-01,37.7451
1915-11-01,37.7451
1915-12-01,37.7451
1916-01-01,29.0597
1916-02-01,29.0597
1916-03-01,29.0597
1916-04-01,29.0597
1916-05-01,29.0597
1916-06-01,29.0597
1916-07-01,29.0597
1916-08-01,29.0597
1916-09-01,29.0597
1916-10-01,29.0597
1916-11-01,29.0597
1916-12-01,29.0597
1917-01-01,23.4048
1917-02-01,23.4048
1917-03-01,23.4048
1917-04-01,23.4048
1917-05-01,23.4048
1917-06-01,23.4048
1917-07-01,23.4048
1917-08-01,23.4048
1917-09-01,23.4048
1917-10-01,23.4048
1917-11-01,23.4048
1917-12-01,23.4048
1918-01-01,20.2449
1918-02-01,20.2449
1918-03-01,20.2449
1918-04-01,20.2449
1918-05-01,20.2449
1918-06-01,20.2449
1918-07-01,20.2449
1918-08-01,20.2449
1918-09-01,20.2449
1918-10-01,20.2449
1918-11-01,20.2449
1918-12-01,20.2449
1919-01-01,17.7257
1919-02-01,17.7257
1919-03-01,17.7257
1919-04-01,17.7257
1919-05-01,17.7257
1919-06-01,17.7257
1919-07-01,17.7257
1919-08-01,17.7257
1919-09-01,17.7257
1919-10-01,17.7257
1919-11-01,17.7257
1919-12-01,17.7257
1920-01-01,20.0291
1920-02-01,20.0291
1920-03-01,20.0291
1920-04-01,20.0291
1920-05-01,20.0291
1920-06-01,20.0291
1920-07-01,20.0291
1920-08-01,20.0291
1920-09-01,20.0291
1920-10-01,20.0291
1920-11-01,20.0291
1920-12-01,20.0291
1921-01-01,32.8413
1921-02-01,32.8413
1921-03-01,32.8413
1921-04-01,32.8413
1921-05-01,32.8413
1921-06-01,32.8413
1921-07-01,32.8413
1921-08-01,32.8413
1921-09-01,32.8413
1921-10-01,32.8413
1921-11-01,32.8413
1921-12-01,32.8413
1922-01-01,30.6471
1922-02-01,30.6471
1922-03-01,30.6471
1922-04-01,30.6471
