date,close
1983-12-01,0.2882
1984-01-01,0.3018
1984-02-01,0.3303
1984-03-01,0.3247
1984-04-01,0.3062
1984-05-01,0.2968
1984-06-01,0.2707
1984-07-01,0.2360
1984-08-01,0.2689
1984-09-01,0.2861
1984-10-01,0.2658
1984-11-01,0.2558
1984-12-01,0.2380
1985-01-01,0.2768
1985-02-01,0.2621
1985-03-01,0.3067
1985-04-01,0.2661
1985-05-01,0.2706
1985-06-01,0.2642
1985-07-01,0.2920
1985-08-01,0.2768
1985-09-01,0.2593
1985-10-01,0.2516
1985-11-01,0.2605
1985-12-01,0.2533
1986-01-01,0.2583
1986-02-01,0.2364
1986-03-01,0.2146
1986-04-01,0.1988
1986-05-01,0.1981
1986-06-01,0.1822
1986-07-01,0.1847
1986-08-01,0.1925
1986-09-01,0.1855
1986-10-01,0.1851
1986-11-01,0.2000
1986-12-01,0.1951
1987-01-01,0.2104
1987-02-01,0.2331
1987-03-01,0.2787
1987-04-01,0.2952
1987-05-01,0.2599
1987-06-01,0.2542
1987-07-01,0.3058
1987-08-01,0.3202
1987-09-01,0.3331
1987-10-01,0.2078
1987-11-01,0.2417
1987-12-01,0.2254
1988-01-01,0.1870
1988-02-01,0.2197
1988-03-01,0.2227
1988-04-01,0.2191
1988-05-01,0.2270
1988-06-01,0.2290
1988-07-01,0.2364
1988-08-01,0.2181
1988-09-01,0.2222
1988-10-01,0.2248
1988-11-01,0.2204
1988-12-01,0.2077
1989-01-01,0.2238
1989-02-01,0.2599
1989-03-01,0.2427
1989-04-01,0.2314
1989-05-01,0.2338
1989-06-01,0.2513
1989-07-01,0.2546
1989-08-01,0.2797
1989-09-01,0.2868
1989-10-01,0.2874
1989-11-01,0.3020
1989-12-01,0.2930
1990-01-01,0.3174
1990-02-01,0.2898
1990-03-01,0.2874
1990-04-01,0.2658
1990-05-01,0.2909
1990-06-01,0.2881
1990-07-01,0.3003
1990-08-01,0.2732
1990-09-01,0.2786
1990-10-01,0.2360
1990-11-01,0.2233
1990-12-01,0.2569
1991-01-01,0.2097
1991-02-01,0.2363
1991-03-01,0.2321
1991-04-01,0.2248
1991-05-01,0.2306
1991-06-01,0.2458
1991-07-01,0.2393
1991-08-01,0.2133
1991-09-01,0.2260
1991-10-01,0.2311
1991-11-01,0.2334
1991-12-01,0.2237
1992-01-01,0.2356
1992-02-01,0.2301
1992-03-01,0.2093
1992-04-01,0.2067
1992-05-01,0.2225
1992-06-01,0.2303
1992-07-01,0.2339
1992-08-01,0.2302
1992-09-01,0.2327
1992-10-01,0.2197
1992-11-01,0.1965
1992-12-01,0.2130
1993-01-01,0.2174
1993-02-01,0.2307
1993-03-01,0.2629
1993-04-01,0.2890
1993-05-01,0.3021
1993-06-01,0.3131
1993-07-01,0.3282
1993-08-01,0.3119
1993-09-01,0.2933
1993-10-01,0.3388
1993-11-01,0.3174
1993-12-01,0.3438
1994-01-01,0.3411
1994-02-01,0.3362
1994-03-01,0.3481
1994-04-01,0.3033
1994-05-01,0.3154
1994-06-01,0.2989
1994-07-01,0.2899
1994-08-01,0.3116
1994-09-01,0.3375
1994-10-01,0.3014
1994-11-01,0.2672
1994-12-01,0.2883
1995-01-01,0.2573
1995-02-01,0.2757
1995-03-01,0.3189
1995-04-01,0.2991
1995-05-01,0.3117
1995-06-01,0.3101
1995-07-01,0.3074
1995-08-01,0.3196
1995-09-01,0.3242
1995-10-01,0.2797
1995-11-01,0.3144
1995-12-01,0.3109
1996-01-01,0.3522
1996-02-01,0.3561
1996-03-01,0.3631
1996-04-01,0.3651
1996-05-01,0.3799
1996-06-01,0.3214
1996-07-01,0.3242
1996-08-01,0.3215
1996-09-01,0.3008
1996-10-01,0.3034
1996-11-01,0.3182
1996-12-01,0.3164
1997-01-01,0.3114
1997-02-01,0.3529
1997-03-01,0.2962
1997-04-01,0.2727
1997-05-01,0.3031
1997-06-01,0.2808
1997-07-01,0.3023
1997-08-01,0.3051
1997-09-01,0.3389
1997-10-01,0.2710
1997-11-01,0.2318
1997-12-01,0.2571
1998-01-01,0.2593
1998-02-01,0.2536
1998-03-01,0.2760
1998-04-01,0.2852
1998-05-01,0.2498
1998-06-01,0.2453
1998-07-01,0.2148
1998-08-01,0.1721
1998-09-01,0.2595
1998-10-01,0.2548
1998-11-01,0.2412
1998-12-01,0.2227
1999-01-01,0.2204
1999-02-01,0.2108
1999-03-01,0.2090
1999-04-01,0.2598
1999-05-01,0.2202
1999-06-01,0.2561
1999-07-01,0.2455
1999-08-01,0.2623
1999-09-01,0.3032
1999-10-01,0.2238
1999-11-01,0.2287
1999-12-01,0.2401
2000-01-01,0.2110
2000-02-01,0.1993
2000-03-01,0.1973
2000-04-01,0.1958
2000-05-01,0.2045
2000-06-01,0.2023
2000-07-01,0.1806
2000-08-01,0.1907
2000-09-01,0.1824
2000-10-01,0.1625
2000-11-01,0.1770
2000-12-01,0.1894
2001-01-01,0.1840
2001-02-01,0.2005
2001-03-01,0.1809
2001-04-01,0.2116
2001-05-01,0.2098
2001-06-01,0.1974
2001-07-01,0.1983
2001-08-01,0.2076
2001-09-01,0.2039
2001-10-01,0.1926
2001-11-01,0.1904
2001-12-01,0.1973
2002-01-01,0.2179
2002-02-01,0.2205
2002-03-01,0.2411
2002-04-01,0.2444
2002-05-01,0.2678
